Date,Open,High,Low,Close,Adjusted Close,Volume,dividend_amount,split_coefficient
2018-09-04,25916.0703,25971.7695,25805.9492,25952.4805,25952.4805,254600000,0,1
2018-08-31,25964.8496,26028.8301,25879.7695,25964.8203,25964.8203,273440000,0,1
2018-08-30,26099.0098,26104.3691,25934.8008,25986.9199,25986.9199,240440000,0,1
2018-08-29,26082.5293,26167.9395,26035.3008,26124.5703,26124.5703,214960000,0,1
2018-08-28,26092.6992,26122.2402,26037.8496,26064.0195,26064.0195,211470000,0,1
2018-08-27,25882.7109,26067.5703,25882.7109,26049.6406,26049.6406,220510000,0,1
2018-08-24,25688.5801,25826.0508,25688.5801,25790.3496,25790.3496,200330000,0,1
2018-08-23,25714.8594,25762.5605,25608.0195,25656.9805,25656.9805,213270000,0,1
2018-08-22,25825.0605,25836.1602,25722.4297,25733.5996,25733.5996,200480000,0,1
2018-08-21,25786.9902,25888.8203,25784.9004,25822.2891,25822.2891,241620000,0,1
2018-08-20,25727.6992,25790.1699,25716.4102,25758.6895,25758.6895,248570000,0,1
2018-08-17,25550.8008,25728.1602,25521.6602,25669.3203,25669.3203,284160000,0,1
2018-08-16,25294.9707,25607.3398,25294.9707,25558.7305,25558.7305,342430000,0,1
2018-08-15,25235.3691,25235.3691,24965.7695,25162.4102,25162.4102,295810000,0,1
2018-08-14,25215.6895,25339.5098,25201.8691,25299.9199,25299.9199,219210000,0,1
2018-08-13,25327.1895,25381.3906,25153.9297,25187.6992,25187.6992,219990000,0,1
2018-08-10,25401.1895,25401.1895,25222.8809,25313.1406,25313.1406,234480000,0,1
2018-08-09,25589.7891,25613.3105,25492.6895,25509.2305,25509.2305,214970000,0,1
2018-08-08,25615.7207,25634.1094,25557.4805,25583.75,25583.75,217770000,0,1
2018-08-07,25551.6504,25692.7207,25551.6504,25628.9102,25628.9102,239910000,0,1
2018-08-06,25437.4297,25540.0195,25381.3809,25502.1797,25502.1797,238990000,0,1
2018-08-03,25360.3691,25467.9004,25325.1699,25462.5801,25462.5801,239020000,0,1
2018-08-02,25256.4492,25360.4805,25120.0703,25326.1602,25326.1602,307700000,0,1
2018-08-01,25461.6309,25488.8008,25278.3203,25333.8203,25333.8203,315880000,0,1
2018-07-31,25345.2109,25490.9805,25345.2109,25415.1895,25415.1895,348700000,0,1
2018-07-30,25439.3203,25500.1602,25287.3809,25306.8301,25306.8301,296880000,0,1
2018-07-27,25520.5195,25580.2207,25370.0703,25451.0605,25451.0605,329680000,0,1
2018-07-26,25468.5508,25587.2402,25463.1602,25527.0703,25527.0703,297530000,0,1
2018-07-25,25183.6992,25432.8691,25113.5508,25414.0996,25414.0996,273670000,0,1
2018-07-24,25092.4297,25286.6191,25092.4297,25241.9395,25241.9395,274940000,0,1
2018-07-23,25036.9004,25081.4492,24983.3301,25044.2891,25044.2891,228820000,0,1
2018-07-20,25041.1406,25124.0996,24986.3496,25058.1191,25058.1191,274080000,0,1
2018-07-19,25139.1504,25154.1699,25052.6191,25064.5,25064.5,285760000,0,1
2018-07-18,25133.7891,25215.3203,25101.1191,25199.2891,25199.2891,252870000,0,1
2018-07-17,25033.9199,25155.3906,24989.6094,25119.8906,25119.8906,250450000,0,1
2018-07-16,25025.5801,25072.4102,24979.6406,25064.3594,25064.3594,231270000,0,1
2018-07-13,24926.0703,25043.2109,24890.0605,25019.4102,25019.4102,255520000,0,1
2018-07-12,24802.9004,24939.9707,24802.9004,24924.8906,24924.8906,233150000,0,1
2018-07-11,24789.4805,24815.1602,24663.8203,24700.4492,24700.4492,237370000,0,1
2018-07-10,24806.9707,24945.3809,24806.9707,24919.6602,24919.6602,235040000,0,1
2018-07-09,24519.1992,24796.5195,24518.4297,24776.5898,24776.5898,240580000,0,1
2018-07-06,24352.4707,24520.2891,24281.4707,24456.4805,24456.4805,219450000,0,1
2018-07-05,24285.8203,24372.8008,24177.4395,24356.7402,24356.7402,237670000,0,1
2018-07-03,24359.3906,24444.8809,24150.8496,24174.8203,24174.8203,160960000,0,1
2018-07-02,24161.5293,24319.4199,24077.5605,24307.1797,24307.1797,244110000,0,1
2018-06-29,24323.9297,24509.5195,24269.7109,24271.4102,24271.4102,329070000,0,1
2018-06-28,24064.1895,24308.1602,23997.2109,24216.0508,24216.0508,305020000,0,1
2018-06-27,24303.1094,24569.0195,24115.8203,24117.5898,24117.5898,313790000,0,1
2018-06-26,24281.8906,24384.2109,24241.2207,24283.1094,24283.1094,301130000,0,1
2018-06-25,24463.7305,24463.7305,24084.3906,24252.8008,24252.8008,439130000,0,1
2018-06-22,24526.9707,24663.1797,24526.9707,24580.8906,24580.8906,473970000,0,1
2018-06-21,24639.2109,24639.2109,24406.6309,24461.6992,24461.6992,349570000,0,1
2018-06-20,24771.1699,24804.7598,24628.3906,24657.8008,24657.8008,359520000,0,1
2018-06-19,24763.5898,24763.5898,24567.75,24700.2109,24700.2109,376380000,0,1
2018-06-18,24944.2793,25003.0996,24825.7695,24987.4707,24987.4707,337070000,0,1
2018-06-15,25116.7109,25130.8203,24894.3809,25090.4805,25090.4805,659370000,0,1
2018-06-14,25254.6504,25332.5,25138.5996,25175.3105,25175.3105,341170000,0,1
2018-06-13,25328.6504,25362.0703,25191.4199,25201.1992,25201.1992,329700000,0,1
2018-06-12,25346.8203,25364.3691,25247.0391,25320.7305,25320.7305,265750000,0,1
2018-06-11,25336.6699,25402.8301,25290.1992,25322.3105,25322.3105,276740000,0,1
2018-06-08,25209.2891,25325.6309,25165.6992,25316.5293,25316.5293,317510000,0,1
2018-06-07,25192.1406,25326.0898,25164.4805,25241.4102,25241.4102,357680000,0,1
2018-06-06,24854.1406,25146.4609,24854.1406,25146.3906,25146.3906,316090000,0,1
2018-06-05,24820.1191,24838.7793,24710.8203,24799.9805,24799.9805,306340000,0,1
2018-06-04,24727.5508,24859.3691,24722.1406,24813.6895,24813.6895,340400000,0,1
2018-06-01,24542.0898,24673.5996,24542.0898,24635.2109,24635.2109,315710000,0,1
2018-05-31,24620.7891,24620.7891,24352.1504,24415.8398,24415.8398,429740000,0,1
2018-05-30,24467.8301,24714.4805,24459.0898,24667.7793,24667.7793,324870000,0,1
2018-05-29,24606.5898,24635.1797,24247.8398,24361.4492,24361.4492,395810000,0,1
2018-05-25,24781.2891,24824.2207,24687.8105,24753.0898,24753.0898,257210000,0,1
2018-05-24,24877.3594,24877.3594,24605.9004,24811.7598,24811.7598,347050000,0,1
2018-05-23,24757.7109,24889.4609,24667.1191,24886.8105,24886.8105,399610000,0,1
2018-05-22,25047.5508,25064.9902,24812.0605,24834.4102,24834.4102,288200000,0,1
2018-05-21,24883.0605,25086.4902,24883.0605,25013.2891,25013.2891,308920000,0,1
2018-05-18,24707.7207,24774.9707,24664.8691,24715.0898,24715.0898,269700000,0,1
2018-05-17,24752.4004,24839.4902,24639.4004,24713.9805,24713.9805,314650000,0,1
2018-05-16,24722.3203,24801.1895,24672.7891,24768.9297,24768.9297,280810000,0,1
2018-05-15,24809.5508,24809.5508,24629.3906,24706.4102,24706.4102,301900000,0,1
2018-05-14,24879.3691,24994.1895,24862.5195,24899.4102,24899.4102,282860000,0,1
2018-05-11,24758.6406,24868.6504,24717.5,24831.1699,24831.1699,274150000,0,1
2018-05-10,24591.6602,24794.9902,24575.9102,24739.5293,24739.5293,304210000,0,1
2018-05-09,24399.1797,24586.4805,24323.8691,24542.5391,24542.5391,361580000,0,1
2018-05-08,24341.3496,24412.3398,24198.3398,24360.2109,24360.2109,344940000,0,1
2018-05-07,24317.6602,24479.4492,24263.4199,24357.3203,24357.3203,307670000,0,1
2018-05-04,23865.2207,24333.3496,23778.8691,24262.5098,24262.5098,329480000,0,1
2018-05-03,23836.2305,23996.1504,23531.3105,23930.1504,23930.1504,389240000,0,1
2018-05-02,24097.6309,24185.5195,23886.3008,23924.9805,23924.9805,385350000,0,1
2018-05-01,24117.2891,24117.2891,23808.1895,24099.0508,24099.0508,380070000,0,1
2018-04-30,24410.4102,24498.2305,24163.0801,24163.1504,24163.1504,416650000,0,1
2018-04-27,24342.1406,24359.3809,24194.4492,24311.1895,24311.1895,392810000,0,1
2018-04-26,24128.7207,24402.4609,24128.7207,24322.3398,24322.3398,390360000,0,1
2018-04-25,24070.1992,24146.3398,23823.0801,24083.8301,24083.8301,437100000,0,1
2018-04-24,24579.9395,24579.9395,23828.7305,24024.1309,24024.1309,468180000,0,1
2018-04-23,24488.0703,24536.8906,24328.5391,24448.6895,24448.6895,351030000,0,1
2018-04-20,24657.3906,24678.0703,24375.0391,24462.9395,24462.9395,537770000,0,1
2018-04-19,24711.3008,24762.4805,24557.0293,24664.8906,24664.8906,381110000,0,1
2018-04-18,24820.8496,24832.5391,24721.0898,24748.0703,24748.0703,302030000,0,1
2018-04-17,24681.7891,24858.9707,24681.7891,24786.6309,24786.6309,342410000,0,1
2018-04-16,24483.1504,24675.3594,24480.1992,24573.0391,24573.0391,305070000,0,1
2018-04-13,24582.8203,24646.4492,24243.7402,24360.1406,24360.1406,331890000,0,1
2018-04-12,24302.8203,24592.1191,24302.8203,24483.0508,24483.0508,336130000,0,1
2018-04-11,24274.1895,24366.5703,24150.8691,24189.4492,24189.4492,286360000,0,1
2018-04-10,24198.9492,24511.3496,24198.9492,24408,24408,368590000,0,1
2018-04-09,24037.5195,24373.1797,23954.8301,23979.0996,23979.0996,380790000,0,1
2018-04-06,24373.5996,24434.4004,23738.1992,23932.7598,23932.7598,395990000,0,1
2018-04-05,24313.9102,24622.2598,24313.9102,24505.2207,24505.2207,347790000,0,1
2018-04-04,23654.1504,24308.9609,23523.1602,24264.3008,24264.3008,388540000,0,1
2018-04-03,23698.3301,24044.3496,23664.3301,24033.3594,24033.3594,394130000,0,1
2018-04-02,24076.5996,24123.8008,23344.5195,23644.1895,23644.1895,509820000,0,1
2018-03-29,23949.1797,24314.3008,23928.1309,24103.1094,24103.1094,463550000,0,1
2018-03-28,23883.0801,24092.4707,23728.6699,23848.4199,23848.4199,530040000,0,1
2018-03-27,24276.6191,24446.2207,23708.7305,23857.7109,23857.7109,524480000,0,1
2018-03-26,23825.7402,24232.3008,23741.2207,24202.5996,24202.5996,479540000,0,1
2018-03-23,23995.1797,24108.4707,23509.0605,23533.1992,23533.1992,482550000,0,1
2018-03-22,24526.0098,24526.0098,23938.7402,23957.8906,23957.8906,439280000,0,1
2018-03-21,24723.4902,24977.6504,24655.4004,24682.3105,24682.3105,343230000,0,1
2018-03-20,24650.6406,24803.6094,24650.6406,24727.2695,24727.2695,342510000,0,1
2018-03-19,24893.6895,24893.6895,24453.1406,24610.9102,24610.9102,377990000,0,1
2018-03-16,24877.3398,25031,24857.0898,24946.5098,24946.5098,654240000,0,1
2018-03-15,24837.2891,25053.8691,24753.2891,24873.6602,24873.6602,316310000,0,1
2018-03-14,25086.9707,25130.1191,24668.8301,24758.1191,24758.1191,356830000,0,1
2018-03-13,25257.75,25376.4004,24947.5,25007.0293,25007.0293,447880000,0,1
2018-03-12,25372.4395,25449.1504,25152.0195,25178.6094,25178.6094,362580000,0,1
2018-03-09,25004.8906,25336.3301,25004.8906,25335.7402,25335.7402,371570000,0,1
2018-03-08,24853.4102,24950.4902,24703.0508,24895.2109,24895.2109,327300000,0,1
2018-03-07,24758.1504,24849.6797,24535.1191,24801.3594,24801.3594,394070000,0,1
2018-03-06,24965.8906,24995.2402,24708.4102,24884.1191,24884.1191,331770000,0,1
2018-03-05,24471.3105,24961,24387.1504,24874.7598,24874.7598,383910000,0,1
2018-03-02,24394.9102,24592.4609,24217.7598,24538.0605,24538.0605,437130000,0,1
2018-03-01,25024.0391,25185.3496,24442.5605,24608.9805,24608.9805,506280000,0,1
2018-02-28,25485.1504,25576.1504,25022.4199,25029.1992,25029.1992,451870000,0,1
2018-02-27,25735.7793,25800.3496,25407.8301,25410.0293,25410.0293,438390000,0,1
2018-02-26,25403.3496,25732.8008,25398.5605,25709.2695,25709.2695,473360000,0,1
2018-02-23,25050.5098,25313.9102,25028.7305,25309.9902,25309.9902,335420000,0,1
2018-02-22,24855.4102,25156.7207,24854.8301,24962.4805,24962.4805,378900000,0,1
2018-02-21,24988.0605,25267.9902,24792.9902,24797.7793,24797.7793,456070000,0,1
2018-02-20,25124.9102,25179.0098,24884.1895,24964.75,24964.75,421510000,0,1
2018-02-16,25165.9395,25432.4199,25149.2598,25219.3809,25219.3809,406730000,0,1
2018-02-15,25047.8203,25203.9492,24809.4199,25200.3691,25200.3691,416780000,0,1
2018-02-14,24535.8203,24925.9492,24490.3594,24893.4902,24893.4902,431160000,0,1
2018-02-13,24540.3301,24705.7207,24421.0293,24640.4492,24640.4492,374410000,0,1
2018-02-12,24337.7598,24765.1602,24290.4805,24601.2695,24601.2695,496610000,0,1
2018-02-09,23992.6699,24382.1406,23360.2891,24190.9004,24190.9004,735030000,0,1
2018-02-08,24902.3008,24903.6797,23849.2305,23860.4609,23860.4609,657500000,0,1
2018-02-07,24892.8691,25293.9609,24785.4395,24893.3496,24893.3496,504620000,0,1
2018-02-06,24085.1699,24946.2305,23778.7402,24912.7695,24912.7695,823940000,0,1
2018-02-05,25337.8691,25520.5293,23923.8809,24345.75,24345.75,714450000,0,1
2018-02-02,26061.7891,26061.7891,25490.6602,25520.9609,25520.9609,522880000,0,1
2018-02-01,26083.0391,26306.6992,26014.4395,26186.7109,26186.7109,410620000,0,1
2018-01-31,26268.1699,26338.0293,26050.9805,26149.3906,26149.3906,479130000,0,1
2018-01-30,26198.4492,26256.9902,26028.4199,26076.8906,26076.8906,448330000,0,1
2018-01-29,26584.2793,26608.9004,26435.3398,26439.4805,26439.4805,421000000,0,1
2018-01-26,26466.7402,26616.7109,26425.3496,26616.7109,26616.7109,477780000,0,1
2018-01-25,26313.0605,26458.25,26259.7207,26392.7891,26392.7891,401390000,0,1
2018-01-24,26282.0703,26392.8008,26106.9395,26252.1191,26252.1191,518790000,0,1
2018-01-23,26214.8691,26246.1895,26143.9004,26210.8105,26210.8105,433490000,0,1
2018-01-22,26025.3203,26215.2305,25974.6504,26214.5996,26214.5996,431200000,0,1
2018-01-19,25987.3496,26071.7207,25942.8301,26071.7207,26071.7207,585000000,0,1
2018-01-18,26149.5508,26153.4199,25947.3203,26017.8105,26017.8105,492780000,0,1
2018-01-17,25910.7793,26130.4492,25865.0195,26115.6504,26115.6504,522720000,0,1
2018-01-16,25987.6191,26086.1191,25702.9902,25792.8594,25792.8594,606520000,0,1
2018-01-12,25638.3906,25810.4297,25633.0801,25803.1895,25803.1895,376390000,0,1
2018-01-11,25398.5996,25575.4199,25396.1895,25574.7305,25574.7305,346830000,0,1
2018-01-10,25348.1309,25404.9199,25256.9902,25369.1309,25369.1309,341470000,0,1
2018-01-09,25312.0508,25439.7793,25308.4102,25385.8008,25385.8008,333490000,0,1
2018-01-08,25308.4004,25311.9902,25235.4102,25283,25283,341390000,0,1
2018-01-05,25114.9199,25299.7891,25112.0098,25295.8691,25295.8691,358020000,0,1
2018-01-04,24964.8594,25105.9609,24963.2695,25075.1309,25075.1309,403280000,0,1
2018-01-03,24850.4492,24941.9199,24825.5508,24922.6797,24922.6797,456790000,0,1
2018-01-02,24809.3496,24864.1895,24741.6992,24824.0098,24824.0098,341130000,0,1
2017-12-29,24849.6309,24871.6602,24719.2207,24719.2207,24719.2207,270760000,0,1
2017-12-28,24807.2109,24839.2305,24797.1309,24837.5098,24837.5098,200960000,0,1
2017-12-27,24766.5195,24789.5195,24731.6797,24774.3008,24774.3008,225890000,0,1
2017-12-26,24715.8398,24778.1309,24708.4199,24746.2109,24746.2109,208290000,0,1
2017-12-22,24764.0391,24784.1504,24717.5098,24754.0605,24754.0605,255140000,0,1
2017-12-21,24778.2598,24850.9102,24766.2695,24782.2891,24782.2891,339530000,0,1
2017-12-20,24838.0898,24852.4395,24697.1094,24726.6504,24726.6504,341790000,0,1
2017-12-19,24834.3809,24850.1094,24715.5996,24754.75,24754.75,335330000,0,1
2017-12-18,24739.5605,24876.0703,24739.5605,24792.1992,24792.1992,354880000,0,1
2017-12-15,24585.7109,24688.6191,24584.4395,24651.7402,24651.7402,635740000,0,1
2017-12-14,24631.0098,24672.4805,24508.6602,24508.6602,24508.6602,314780000,0,1
2017-12-13,24525.1895,24666.0195,24518.3008,24585.4297,24585.4297,325280000,0,1
2017-12-12,24452.9609,24552.9707,24443.8301,24504.8008,24504.8008,342220000,0,1
2017-12-11,24338.1094,24389.7207,24314.7402,24386.0293,24386.0293,300580000,0,1
2017-12-08,24263.2598,24330.1191,24225.5,24329.1602,24329.1602,293590000,0,1
2017-12-07,24116.5996,24262.8809,24101.2402,24211.4805,24211.4805,319060000,0,1
2017-12-06,24171.9004,24229.3496,24134.4902,24140.9102,24140.9102,312720000,0,1
2017-12-05,24335.0098,24349.7402,24155.2793,24180.6406,24180.6406,371190000,0,1
2017-12-04,24424.1094,24534.0391,24288.1895,24290.0508,24290.0508,424250000,0,1
2017-12-01,24305.4004,24322.0605,23921.9004,24231.5898,24231.5898,417910000,0,1
2017-11-30,24013.8008,24327.8203,24013.8008,24272.3496,24272.3496,488200000,0,1
2017-11-29,23883.2598,23959.7598,23872.5898,23940.6797,23940.6797,401410000,0,1
2017-11-28,23625.1895,23849.6094,23617.1094,23836.7109,23836.7109,319240000,0,1
2017-11-27,23552.8594,23638.9199,23545.0195,23580.7793,23580.7793,296320000,0,1
2017-11-24,23552.75,23599.1797,23551.5898,23557.9902,23557.9902,118610000,0,1
2017-11-22,23597.2402,23605.7695,23507.6094,23526.1797,23526.1797,268760000,0,1
2017-11-21,23500.1504,23617.8008,23500.1504,23590.8301,23590.8301,329650000,0,1
2017-11-20,23370.7109,23456.8809,23360.5801,23430.3301,23430.3301,315330000,0,1
2017-11-17,23433.7695,23433.7695,23356.0098,23358.2402,23358.2402,386000000,0,1
2017-11-16,23365.3398,23492.1895,23365.3398,23458.3594,23458.3594,402020000,0,1
2017-11-15,23334.5898,23344.9902,23242.75,23271.2793,23271.2793,404300000,0,1
2017-11-14,23388.4004,23414.0801,23271.5703,23409.4707,23409.4707,561330000,0,1
2017-11-13,23367.4707,23461.6797,23343.3398,23439.6992,23439.6992,491260000,0,1
2017-11-10,23432.7109,23452.1992,23392.9609,23422.2109,23422.2109,351280000,0,1
2017-11-09,23492.0898,23516.7402,23310.0195,23461.9395,23461.9395,305440000,0,1
2017-11-08,23542.5996,23575,23510.5605,23563.3594,23563.3594,264670000,0,1
2017-11-07,23574.0293,23602.1191,23484.1895,23557.2305,23557.2305,285080000,0,1
2017-11-06,23533.9609,23574.8594,23520.75,23548.4199,23548.4199,325190000,0,1
2017-11-03,23549.5898,23557.0605,23481.5703,23539.1895,23539.1895,312250000,0,1
2017-11-02,23463.2402,23531.3809,23350.9805,23516.2598,23516.2598,348040000,0,1
2017-11-01,23442.9004,23517.7109,23388.9102,23435.0098,23435.0098,361260000,0,1
2017-10-31,23369.2207,23406.3496,23334.3906,23377.2402,23377.2402,388050000,0,1
2017-10-30,23405.75,23428.75,23327.8691,23348.7402,23348.7402,436900000,0,1
2017-10-27,23419.1602,23449.4004,23353.1602,23434.1895,23434.1895,518870000,0,1
2017-10-26,23380.8906,23459.8398,23380.8906,23400.8594,23400.8594,370600000,0,1
2017-10-25,23431.0898,23451.5098,23251.1094,23329.4609,23329.4609,399560000,0,1
2017-10-24,23346.7793,23485.25,23343.2305,23441.7598,23441.7598,406850000,0,1
2017-10-23,23348.9492,23368.3691,23273.9609,23273.9609,23273.9609,456830000,0,1
2017-10-20,23205.1797,23328.8398,23201.7793,23328.6309,23328.6309,474380000,0,1
2017-10-19,23107.4707,23167.2402,23052.6699,23163.0391,23163.0391,350400000,0,1
2017-10-18,23087.1309,23172.9297,23086.75,23157.5996,23157.5996,271870000,0,1
2017-10-17,22952.4102,23002.1992,22948.2305,22997.4395,22997.4395,273090000,0,1
2017-10-16,22892.9199,22960.1191,22887.1191,22956.9609,22956.9609,247180000,0,1
2017-10-13,22876.4297,22905.3301,22855.9297,22871.7207,22871.7207,259560000,0,1
2017-10-12,22854.8496,22884.8203,22821.1309,22841.0098,22841.0098,291790000,0,1
2017-10-11,22827.6504,22872.8906,22821.6602,22872.8906,22872.8906,316000000,0,1
2017-10-10,22784.7598,22850.5098,22770.9902,22830.6797,22830.6797,319270000,0,1
2017-10-09,22779.7305,22803.3691,22739.3809,22761.0703,22761.0703,310770000,0,1
2017-10-06,22762.0293,22773.6699,22730.8496,22773.6699,22773.6699,221450000,0,1
2017-10-05,22669.0801,22777.0391,22655.1406,22775.3906,22775.3906,246400000,0,1
2017-10-04,22645.6699,22685.9395,22632.8008,22661.6406,22661.6406,235730000,0,1
2017-10-03,22564.4492,22646.3203,22562.9004,22641.6699,22641.6699,238830000,0,1
2017-10-02,22423.4707,22559.3809,22416,22557.5996,22557.5996,268530000,0,1
2017-09-29,22358.4707,22405.6309,22332.9609,22405.0898,22405.0898,274790000,0,1
2017-09-28,22306.8301,22394.7402,22288.9707,22381.1992,22381.1992,263010000,0,1
2017-09-27,22330.9297,22371.0996,22254.9297,22340.7109,22340.7109,342900000,0,1
2017-09-26,22322.0293,22369.3496,22279.5195,22284.3203,22284.3203,285990000,0,1
2017-09-25,22320.4707,22359.8809,22219.1094,22296.0898,22296.0898,332430000,0,1
2017-09-22,22334.0703,22364.3105,22299.5801,22349.5898,22349.5898,297140000,0,1
2017-09-21,22414.0195,22419.5098,22356.5508,22359.2305,22359.2305,287390000,0,1
2017-09-20,22351.3809,22413.2598,22314.6797,22412.5898,22412.5898,334560000,0,1
2017-09-19,22349.6992,22386.0098,22340.7109,22370.8008,22370.8008,295570000,0,1
2017-09-18,22297.9199,22355.6191,22283.3496,22331.3496,22331.3496,302740000,0,1
2017-09-15,22252.4395,22275.0195,22214.5195,22268.3398,22268.3398,527540000,0,1
2017-09-14,22144.9609,22216.4395,22135.2598,22203.4805,22203.4805,297780000,0,1
2017-09-13,22103.4707,22158.1797,22095.7891,22158.1797,22158.1797,291890000,0,1
2017-09-12,22090.5605,22134.5703,22087.0898,22118.8594,22118.8594,364580000,0,1
2017-09-11,21927.7891,22067.0996,21927.7891,22057.3691,22057.3691,312770000,0,1
2017-09-08,21764.4297,21846.6309,21731.1191,21797.7891,21797.7891,289400000,0,1
2017-09-07,21820.3809,21850.0098,21745.7109,21784.7793,21784.7793,333810000,0,1
2017-09-06,21815.7598,21849.2402,21794.0703,21807.6406,21807.6406,318760000,0,1
2017-09-05,21912.3691,21921.0898,21709.6309,21753.3105,21753.3105,332840000,0,1
2017-09-01,21981.7695,22038.9707,21974.9102,21987.5605,21987.5605,256240000,0,1
2017-08-31,21936.0098,21985.7598,21910.5,21948.0996,21948.0996,376790000,0,1
2017-08-30,21859.7598,21914.2598,21839.4707,21892.4297,21892.4297,242840000,0,1
2017-08-29,21718,21879.2207,21673.5801,21865.3691,21865.3691,227340000,0,1
2017-08-28,21832.5,21861.4902,21767.9395,21808.4004,21808.4004,218740000,0,1
2017-08-25,21819.0801,21906.8594,21812.8105,21813.6699,21813.6699,217570000,0,1
2017-08-24,21839.9004,21870.1094,21765.8203,21783.4004,21783.4004,228480000,0,1
2017-08-23,21850.2695,21866.6602,21808.3906,21812.0898,21812.0898,234810000,0,1
2017-08-22,21739.7793,21912.8301,21738.1309,21899.8906,21899.8906,244980000,0,1
2017-08-21,21671.3594,21718.7402,21600.3398,21703.75,21703.75,277880000,0,1
2017-08-18,21724.8809,21793.3496,21641.6309,21674.5098,21674.5098,309070000,0,1
2017-08-17,21984.7402,21984.7402,21750.3203,21750.7305,21750.7305,311030000,0,1
2017-08-16,22031.9297,22085.7109,22002.4707,22024.8691,22024.8691,264920000,0,1
2017-08-15,22029.9102,22038.9199,21971.4805,21998.9902,21998.9902,269070000,0,1
2017-08-14,21945.6406,22019.2305,21945.6406,21993.7109,21993.7109,235030000,0,1
2017-08-11,21883.3203,21911.0898,21842.7402,21858.3203,21858.3203,237790000,0,1
2017-08-10,21988.1992,21988.1992,21843.9395,21844.0098,21844.0098,303310000,0,1
2017-08-09,22022.3398,22057.1895,21996.6895,22048.6992,22048.6992,277800000,0,1
2017-08-08,22095.1406,22179.1094,22057.2891,22085.3398,22085.3398,262000000,0,1
2017-08-07,22100.1992,22121.1504,22081.9707,22118.4199,22118.4199,213010000,0,1
2017-08-04,22058.3906,22092.8105,22024.6406,22092.8105,22092.8105,253640000,0,1
2017-08-03,22007.5801,22044.8496,21991.3203,22026.0996,22026.0996,278730000,0,1
2017-08-02,22004.3594,22036.0996,21967.4609,22016.2402,22016.2402,336820000,0,1
2017-08-01,21961.4199,21990.9609,21940.8105,21963.9199,21963.9199,328410000,0,1
2017-07-31,21863.3906,21929.8008,21861.7109,21891.1191,21891.1191,307610000,0,1
2017-07-28,21787.5098,21841.1797,21756.1191,21830.3105,21830.3105,285630000,0,1
2017-07-27,21717.4199,21798.4707,21687.8496,21796.5508,21796.5508,407320000,0,1
2017-07-26,21690.3809,21742.6992,21683.2891,21711.0098,21711.0098,278240000,0,1
2017-07-25,21638.5605,21670.6191,21577.3691,21613.4297,21613.4297,304300000,0,1
2017-07-24,21577.7793,21577.7793,21496.1309,21513.1699,21513.1699,284080000,0,1
2017-07-21,21591.7207,21592.6094,21503.7793,21580.0703,21580.0703,362830000,0,1
2017-07-20,21641.5391,21661.9102,21576.9609,21611.7793,21611.7793,313950000,0,1
2017-07-19,21569.25,21640.75,21565.8398,21640.75,21640.75,253040000,0,1
2017-07-18,21589.9395,21589.9395,21471.1406,21574.7305,21574.7305,251110000,0,1
2017-07-17,21633.9707,21661.8105,21617.6602,21629.7207,21629.7207,244780000,0,1
2017-07-14,21532.7695,21681.5293,21521.7207,21637.7402,21637.7402,235590000,0,1
2017-07-13,21537.1895,21568.7207,21512.3594,21553.0898,21553.0898,232270000,0,1
2017-07-12,21467.9297,21580.7891,21467.9297,21532.1406,21532.1406,267870000,0,1
2017-07-11,21410.1699,21441.6191,21279.3008,21409.0703,21409.0703,247570000,0,1
2017-07-10,21381.2305,21446.3906,21371.1094,21408.5195,21408.5195,270340000,0,1
2017-07-07,21354.6602,21425.8203,21350.7207,21414.3398,21414.3398,242240000,0,1
2017-07-06,21423.9297,21433.0996,21305.3809,21320.0391,21320.0391,320450000,0,1
2017-07-05,21492.8301,21505.3594,21404.7598,21478.1699,21478.1699,273690000,0,1
2017-07-03,21392.3008,21562.75,21391.7109,21479.2695,21479.2695,186810000,0,1
2017-06-30,21348.5996,21426.1191,21325.0801,21349.6309,21349.6309,313260000,0,1
2017-06-29,21487.3809,21487.3809,21197.0801,21287.0293,21287.0293,336750000,0,1
2017-06-28,21372.3594,21478.75,21372.3594,21454.6094,21454.6094,271510000,0,1
2017-06-27,21411.1895,21440.5996,21310.6602,21310.6602,21310.6602,292170000,0,1
2017-06-26,21434.6797,21506.2109,21381.25,21409.5508,21409.5508,241880000,0,1
2017-06-23,21380.9199,21421.7891,21333.8906,21394.7598,21394.7598,368400000,0,1
2017-06-22,21407.9805,21456.4707,21394.8105,21397.2891,21397.2891,270680000,0,1
2017-06-21,21466.3906,21492.6191,21390,21410.0293,21410.0293,292500000,0,1
2017-06-20,21521.25,21535.0293,21464.2402,21467.1406,21467.1406,310200000,0,1
2017-06-19,21444.75,21528.9902,21436.0801,21528.9902,21528.9902,289400000,0,1
2017-06-16,21335.9297,21384.4199,21308.0098,21384.2793,21384.2793,603260000,0,1
2017-06-15,21291.6895,21367.2793,21261.8691,21359.9004,21359.9004,317200000,0,1
2017-06-14,21342.7109,21391.9707,21294.0898,21374.5605,21374.5605,295090000,0,1
2017-06-13,21256.8301,21332.7695,21256.8301,21328.4707,21328.4707,323510000,0,1
2017-06-12,21259.9492,21277.0801,21186.1504,21235.6699,21235.6699,528080000,0,1
